City,State,Petrol_Rate,Diesel_Rate,Date
Bangalore,Karnataka,100.58,85.01,2021-11-23
Bangalore Rural,Karnataka,100.65,85.07,2021-11-23
Belgaum,Karnataka,100.74,85.18,2021-11-23
Bellary,Karnataka,101.85,86.18,2021-11-23
Bidar,Karnataka,101.19,85.58,2021-11-23
Bijapur,Karnataka,100.28,84.76,2021-11-23
Chamrajnagar,Karnataka,100.71,85.12,2021-11-23
Chikkaballapura,Karnataka,100.47,84.92,2021-11-23
Chikmagalur,Karnataka,101.32,85.58,2021-11-23
Chitradurga,Karnataka,102.27,86.41,2021-11-23
Dakshin Kannad,Karnataka,100.12,84.56,2021-11-23
Davangere,Karnataka,101.98,86.15,2021-11-23
Dharwad,Karnataka,100.31,84.79,2021-11-23
Gadag,Karnataka,101.32,85.7,2021-11-23
Gulbarga,Karnataka,100.28,84.77,2021-11-23
Hassan,Karnataka,100.47,84.78,2021-11-23
Haveri,Karnataka,101.21,85.6,2021-11-23
Kodagu,Karnataka,102.2,86.35,2021-11-23
Kolar,Karnataka,100.55,84.99,2021-11-23
Koppal,Karnataka,101.62,85.99,2021-11-23
Mandya,Karnataka,100.19,84.66,2021-11-23
Mysore,Karnataka,100.08,84.56,2021-11-23
Raichur,Karnataka,100.44,84.93,2021-11-23
Ramanagara,Karnataka,100.7,85.12,2021-11-23
Shimoga,Karnataka,101.44,85.7,2021-11-23
Tumkur,Karnataka,101.43,85.66,2021-11-23
Udupi,Karnataka,100.1,84.55,2021-11-23
Uttar Kannad,Karnataka,102.56,86.77,2021-11-23
Yadgir,Karnataka,101.69,86.04,2021-11-23
Bagalkot,Karnataka,101.19,85.59,2021-11-24
Bangalore,Karnataka,100.58,85.01,2021-11-24
Bangalore Rural,Karnataka,100.65,85.07,2021-11-24
Belgaum,Karnataka,100.32,84.8,2021-11-24
Bellary,Karnataka,101.85,86.18,2021-11-24
Bidar,Karnataka,101.75,86.09,2021-11-24
Bijapur,Karnataka,100.69,85.14,2021-11-24
Chamrajnagar,Karnataka,101.42,85.77,2021-11-24
Chikkaballapura,Karnataka,100.87,85.28,2021-11-24
Chikmagalur,Karnataka,102.57,86.7,2021-11-24
Chitradurga,Karnataka,102.03,86.2,2021-11-24
Dakshin Kannad,Karnataka,99.76,84.24,2021-11-24
Davangere,Karnataka,102.55,86.67,2021-11-24
Dharwad,Karnataka,100.7,85.14,2021-11-24
Gadag,Karnataka,101.09,85.5,2021-11-24
Gulbarga,Karnataka,100.52,84.99,2021-11-24
Hassan,Karnataka,100.92,85.19,2021-11-24
Haveri,Karnataka,101.58,85.94,2021-11-24
Kodagu,Karnataka,102.2,86.35,2021-11-24
Kolar,Karnataka,100.51,84.95,2021-11-24
Koppal,Karnataka,101.4,85.79,2021-11-24
Mandya,Karnataka,100.79,85.2,2021-11-24
Mysore,Karnataka,100.38,84.83,2021-11-24
Raichur,Karnataka,101.19,85.6,2021-11-24
Ramanagara,Karnataka,100.94,85.33,2021-11-24
Shimoga,Karnataka,102.08,86.28,2021-11-24
Tumkur,Karnataka,101.11,85.49,2021-11-24
Udupi,Karnataka,100.14,84.58,2021-11-24
Uttar Kannad,Karnataka,101.63,85.93,2021-11-24
Yadgir,Karnataka,101.87,86.2,2021-11-24
Bagalkot,Karnataka,101.08,85.49,2021-11-29
Bangalore,Karnataka,100.58,85.01,2021-11-29
