City,State,Petrol_Rate,Diesel_Rate,Date
Navsari,Gujarat,95.8,89.81,2021-11-16
Panch Mahal,Gujarat,95.69,89.67,2021-11-16
Patan,Gujarat,94.92,88.93,2021-11-16
Porbander,Gujarat,95.35,89.33,2021-11-16
Rajkot,Gujarat,95.27,89.27,2021-11-16
Sabar Kantha,Gujarat,96.06,90.05,2021-11-16
Surat,Gujarat,95.34,89.35,2021-11-16
Surendranagar,Gujarat,95.51,89.51,2021-11-16
Tapi,Gujarat,95.8,89.81,2021-11-16
The Dangs,Gujarat,96.51,90.52,2021-11-16
Vadodara,Gujarat,95.11,89.09,2021-11-16
Valsad,Gujarat,95.68,89.69,2021-11-16
Ahmedabad,Gujarat,95.13,89.12,2021-11-17
Amreli,Gujarat,96.71,90.72,2021-11-17
Anand,Gujarat,94.99,88.97,2021-11-17
Aravalli,Gujarat,95.89,89.88,2021-11-17
Banas Kantha,Gujarat,95.17,89.17,2021-11-17
Bharuch,Gujarat,95.51,89.49,2021-11-17
Bhavnagar,Gujarat,96.75,90.74,2021-11-17
Botad,Gujarat,96.84,90.83,2021-11-17
Chhotaudepur,Gujarat,95.46,89.44,2021-11-17
Dahod,Gujarat,95.82,89.81,2021-11-17
Devbhumi Dwarka,Gujarat,95.71,89.7,2021-11-17
Gandhi Nagar,Gujarat,95.31,89.3,2021-11-17
Gir Somnath,Gujarat,96.98,90.99,2021-11-17
Jamnagar,Gujarat,95.16,89.14,2021-11-17
Junagadh,Gujarat,95.69,89.7,2021-11-17
Kheda,Gujarat,95.14,89.12,2021-11-17
Kutch,Gujarat,95.3,89.29,2021-11-17
Mahisagar,Gujarat,96.17,90.16,2021-11-17
Mehsana,Gujarat,95.23,89.24,2021-11-17
Morbi,Gujarat,95.68,89.69,2021-11-17
Narmada,Gujarat,95.72,89.71,2021-11-17
Navsari,Gujarat,95.95,89.96,2021-11-17
Panch Mahal,Gujarat,95.3,89.28,2021-11-17
Patan,Gujarat,94.92,88.93,2021-11-17
Porbander,Gujarat,95.69,89.67,2021-11-17
Rajkot,Gujarat,94.88,88.88,2021-11-17
Sabar Kantha,Gujarat,95.83,89.82,2021-11-17
Surat,Gujarat,95.22,89.22,2021-11-17
Surendranagar,Gujarat,96.18,90.16,2021-11-17
Tapi,Gujarat,95.61,89.62,2021-11-17
The Dangs,Gujarat,96.51,90.52,2021-11-17
Vadodara,Gujarat,95.05,89.03,2021-11-17
Valsad,Gujarat,96.13,90.14,2021-11-17
Ahmedabad,Gujarat,95.13,89.12,2021-11-19
Amreli,Gujarat,96.9,90.91,2021-11-19
Anand,Gujarat,94.99,88.97,2021-11-19
Aravalli,Gujarat,95.73,89.71,2021-11-19
Banas Kantha,Gujarat,95.68,89.69,2021-11-19
Bharuch,Gujarat,95.78,89.77,2021-11-19
Bhavnagar,Gujarat,96.86,90.85,2021-11-19
Botad,Gujarat,96.12,90.11,2021-11-19
Chhotaudepur,Gujarat,95.89,89.88,2021-11-19
Dahod,Gujarat,96.1,90.08,2021-11-19
Devbhumi Dwarka,Gujarat,94.86,88.84,2021-11-19
Gandhi Nagar,Gujarat,95.41,89.4,2021-11-19
Gir Somnath,Gujarat,96.71,90.71,2021-11-19
Jamnagar,Gujarat,95.03,89.02,2021-11-19
Junagadh,Gujarat,96.48,90.49,2021-11-19
Kheda,Gujarat,95.35,89.34,2021-11-19
Kutch,Gujarat,95.69,89.68,2021-11-19
Mahisagar,Gujarat,95.54,89.53,2021-11-19
Mehsana,Gujarat,95.45,89.45,2021-11-19
Morbi,Gujarat,95.11,89.11,2021-11-19
Narmada,Gujarat,95.44,89.43,2021-11-19
Navsari,Gujarat,95.56,89.56,2021-11-19
Panch Mahal,Gujarat,95.15,89.14,2021-11-19
Patan,Gujarat,95.04,89.05,2021-11-19
Porbander,Gujarat,95.67,89.66,2021-11-19
Rajkot,Gujarat,94.89,88.89,2021-11-19
Sabar Kantha,Gujarat,96.11,90.1,2021-11-19
Surat,Gujarat,94.97,88.98,2021-11-19
Surendranagar,Gujarat,96.18,90.16,2021-11-19
Tapi,Gujarat,95.59,89.59,2021-11-19
The Dangs,Gujarat,96.29,90.3,2021-11-19
Vadodara,Gujarat,94.98,88.96,2021-11-19
Valsad,Gujarat,96.02,90.03,2021-11-19
Ahmedabad,Gujarat,95.27,89.25,2021-11-23
Amreli,Gujarat,95.7,89.7,2021-11-23
Anand,Gujarat,95.19,89.17,2021-11-23
Aravalli,Gujarat,96.08,90.07,2021-11-23
Banas Kantha,Gujarat,95.07,89.07,2021-11-23
Bharuch,Gujarat,95.22,89.21,2021-11-23
Bhavnagar,Gujarat,96.46,90.45,2021-11-23
Botad,Gujarat,96.59,90.58,2021-11-23
Chhotaudepur,Gujarat,95.56,89.54,2021-11-23
Dahod,Gujarat,95.82,89.81,2021-11-23
Devbhumi Dwarka,Gujarat,95.14,89.13,2021-11-23
